Inspection ID,Establishment ID,Name,Inspection Date,Inspection Type,Inspector ID,Priority Violations,Foundation Violations,Core Violations,Total Corrected Priority + Foundation Violations,In Compliance
42860,1577,U of Detroit Mercy-Student Cafe/Poblanos,07/11/2018,Routine Inspection,127,0,1,0,1,Yes
43033,51622643,Bangkok 96,07/10/2018,Preopening/New,122,0,0,1,0,Yes
42857,5121,Brightmoor Artisans Collective,07/10/2018,Routine Inspection,127,0,0,0,0,Yes
42844,5226,Calexico,07/10/2018,Complaint,133,0,0,0,0,Yes
42842,5226,Calexico,07/10/2018,Routine Inspection,133,2,4,5,6,Yes
43256,1882,City Pekin Chinese Food,07/10/2018,Complaint,87,0,0,0,0,Yes
43032,51622644,Coop,07/10/2018,Preopening/New,122,0,0,2,0,Yes
43029,5359,Detroit Shipping Company- Bars,07/10/2018,Preopening/New,122,0,1,9,1,Yes
42843,5103,Detroit Water Ice Factory ,07/10/2018,Routine Inspection,133,0,1,1,0,No
42875,878,John's Grill Coney Island,07/10/2018,Routine Inspection,112,1,1,0,1,No
44996,1228,Lon's Coney Island,07/10/2018,Routine Inspection,127,2,2,2,4,Yes
42886,306,"Lou's Finer Deli, Inc.",07/10/2018,Routine Inspection,127,2,2,4,2,No
42880,2405,Mark's A. Eagles #4 Coney Island,07/10/2018,Routine Inspection,112,1,1,2,2,Yes
42854,5064,Salvation Army #12,07/10/2018,Mobile Inspection,87,0,0,1,0,Yes
42851,3854,Salvation Army #2,07/10/2018,Mobile Inspection,87,0,0,0,0,Yes
42852,3855,Salvation Army #3,07/10/2018,Mobile Inspection,87,0,0,0,0,Yes
42853,3856,Salvation Army #4,07/10/2018,Mobile Inspection,87,0,0,0,0,Yes
44055,2744,Super 3 Coney Island,07/10/2018,Complaint,131,0,0,0,0,Yes
42846,2655,TV Lounge,07/10/2018,Routine Inspection,131,0,6,9,0,No
43370,1640,University of Detroit Dental School,07/10/2018,Routine Inspection,87,0,0,3,0,Yes
42833,3332,Chicken Shack,07/09/2018,Routine Inspection,87,0,0,2,0,Yes
42837,1196,Church's Fried Chicken #975,07/09/2018,Complaint,87,0,0,0,0,Yes
42835,1882,City Pekin Chinese Food,07/09/2018,Complaint,87,0,0,0,0,Yes
42841,51622604,Eat N Out Pizza & Gelato,07/09/2018,Routine Inspection,133,1,2,2,3,Yes
45043,724,McDonald's #24733,07/09/2018,Complaint,127,0,0,0,0,Yes
42863,701,Peking Chinese Restaurant,07/09/2018,Routine Inspection,126,0,0,2,0,Yes
42834,503,Peking Express,07/09/2018,Complaint,87,0,0,0,0,Yes
42849,3629,Salsaritas Fresh Cantina,07/09/2018,Complaint,124,1,1,0,2,Yes
42848,3629,Salsaritas Fresh Cantina,07/09/2018,Routine Inspection,124,1,0,1,1,Yes
43154,51622749,Trust Night Club,07/09/2018,Preopening/New,122,1,2,8,3,Yes
42947,5380,Alley Taco,07/06/2018,Routine Inspection,114,1,3,1,3,No
44049,3579,Brooksey's,07/06/2018,Routine Inspection,131,0,0,1,0,Yes
42944,1440,Campus Diner,07/06/2018,Routine Inspection,114,4,4,7,3,No
44052,3134,Cass Community Social Services,07/06/2018,Routine Inspection,131,0,2,6,0,No
42948,1044,Church's Fried Chicken #452,07/06/2018,Complaint,114,0,0,1,0,Yes
42810,4365,Eurest Cafe' Qzine,07/06/2018,Routine Inspection,124,1,1,2,2,Yes
42821,5387,Flowers of Vietnam,07/06/2018,Routine Inspection,128,0,0,2,0,Yes
42820,1021,Giovanni's Ristorante,07/06/2018,Routine Inspection,128,1,1,1,2,Yes
42830,5416,"Lady of the House, LLC",07/06/2018,Complaint,87,0,0,0,0,Yes
44050,51622564,La Nueva Sierra,07/06/2018,Routine Inspection,131,0,0,3,0,Yes
42828,51622615,Le Petit Dejeuner,07/06/2018,Routine Inspection,87,0,1,3,0,No
42945,2075,McDonald's,07/06/2018,Complaint,114,0,0,0,0,Yes
42946,4818,Midtown Zef's,07/06/2018,Routine Inspection,114,4,3,11,6,No
42950,785,Parks Old Style Bar-B-Q ,07/06/2018,Routine Inspection,114,0,0,0,0,Yes
42825,5207,Rusted Crow Detroit,07/06/2018,Routine Inspection,126,3,1,6,2,No
44051,2310,Salvation Army - Detroit Temple,07/06/2018,Routine Inspection,131,0,1,2,0,No
42949,51622715,Urban Ramen,07/06/2018,Routine Inspection,114,0,0,0,0,Yes
42941,4869,7 Greens,07/05/2018,Routine Inspection,95,1,1,1,2,Yes
42801,5164,Burger King #21688,07/05/2018,Routine Inspection,127,1,1,0,2,Yes
43269,5088,Central Bar & Grill LLC,07/05/2018,Routine Inspection,131,1,0,0,0,No
42803,1214,Church's Fried Chicken #964,07/05/2018,Routine Inspection,127,1,1,2,1,No
42955,4317,Colors,07/05/2018,Routine Inspection,95,0,2,1,0,No
42824,4436,Domino's Pizza,07/05/2018,Routine Inspection,127,0,0,0,0,Yes
42772,1355,Domino's Pizza,07/05/2018,Routine Inspection,126,0,1,0,1,Yes
42805,51622603,Giordano's Pizza,07/05/2018,Routine Inspection,95,1,1,2,2,Yes
42800,5154,Grey Ghost Detroit,07/05/2018,Routine Inspection,126,2,0,2,2,Yes
42802,1913,Happy's Pizza #4,07/05/2018,Routine Inspection,112,2,0,5,2,Yes
42779,1586,Hockey Town Cafe,07/05/2018,Routine Inspection,124,2,3,3,3,No
42819,461,Ho Ho Village,07/05/2018,Routine Inspection,128,1,1,0,2,Yes
42942,3387,Jimmy Johns,07/05/2018,Routine Inspection,95,2,0,2,1,No
42793,1895,L. George's Coney Island ,07/05/2018,Routine Inspection,130,0,1,3,0,No
42798,1311,Long John Silvers #3464,07/05/2018,Routine Inspection,126,1,0,4,1,Yes
42780,720,Lucy & Ethel's Diner,07/05/2018,Routine Inspection,124,3,3,5,6,Yes
43249,1953,Main Street Grill and Coney Island,07/05/2018,Routine Inspection,87,0,0,0,0,Yes
42823,51622804,Mutiny Bar ,07/05/2018,Routine Inspection,128,0,1,2,0,No
42827,5297,Papa's Pizza,07/05/2018,Routine Inspection,87,0,2,5,2,Yes
42829,5199,Riverwalk Cafe Carousel,07/05/2018,Routine Inspection,87,0,0,1,0,Yes
42864,51622780,Side Dish,07/05/2018,Routine Inspection,87,0,1,1,1,Yes
42792,5332,Sliders LLC,07/05/2018,Routine Inspection,112,1,0,0,1,Yes
42956,4886,Subway,07/05/2018,Routine Inspection,95,0,0,1,0,Yes
42804,1043,Ted's Cafe DBA The Baltimore,07/05/2018,Routine Inspection,95,0,0,2,0,Yes
42847,4321,Texas De Brazil,07/05/2018,Routine Inspection,131,0,5,5,2,No
42790,802,Tommy T's Pub,07/05/2018,Routine Inspection,128,1,3,1,1,No
42791,4839,Asian Corned Beef,07/03/2018,Routine Inspection,127,1,3,1,3,No
42808,1475,Burger King #6369,07/03/2018,Routine Inspection,112,0,0,4,0,Yes
42796,5221,Captain Jay's #119,07/03/2018,Routine Inspection,127,0,5,3,2,No
42776,4191,Captain Jay's Fish & Chicken #108,07/03/2018,Routine Inspection,126,0,2,2,2,Yes
42788,4482,Checkers,07/03/2018,Routine Inspection,128,0,0,2,0,Yes
42742,51622697,Chili Mustard Onions,07/03/2018,Plan Review/Final/Ap,133,0,1,3,1,Yes
42822,2402,China House,07/03/2018,Routine Inspection,128,1,0,0,1,Yes
43267,1146,Church's Fried Chicken #855,07/03/2018,Routine Inspection,131,3,1,2,3,No
42745,5319,Cranks,07/03/2018,Routine Inspection,87,0,1,0,1,Yes
42775,5046,Detroit Soul,07/03/2018,Routine Inspection,126,0,0,2,0,Yes
43853,3892,Evans Solutions,07/03/2018,Routine Inspection,131,0,0,0,0,Yes
42744,3859,Fastbreak Donut (Detroit Donut),07/03/2018,Routine Inspection,124,3,2,2,4,No
43265,286,Jerry's Pizza & B-B-Q Inc.,07/03/2018,Routine Inspection,131,2,3,6,5,Yes
42774,2129,Kwicky Bar,07/03/2018,Routine Inspection,126,0,0,2,0,Yes
42748,5416,"Lady of the House, LLC",07/03/2018,Complaint,87,0,0,0,0,Yes
42807,1869,Little Caesar's Pizza #24,07/03/2018,Routine Inspection,112,1,0,1,1,Yes
43266,3426,Manhattan Fish & Chicken,07/03/2018,Routine Inspection,131,2,3,2,5,Yes
43750,1084,Paradise Chop Suey,07/03/2018,Routine Inspection,131,0,2,2,1,No
42809,5239,Paradise Fish & Chicken Market,07/03/2018,Routine Inspection,112,1,3,3,2,No
42789,2823,Power Strip,07/03/2018,Routine Inspection,128,0,0,1,0,Yes
42770,51622553,Rocco's Italian Deli LLC,07/03/2018,Routine Inspection,114,1,2,2,3,Yes
42806,4343,Subway,07/03/2018,Routine Inspection,112,0,0,0,0,Yes
42797,4622,Subway 51089,07/03/2018,Routine Inspection,127,0,0,2,0,Yes
42771,2076,The Coney Man,07/03/2018,Routine Inspection,114,1,0,4,1,Yes
42755,1816,Wendy's-Harper Hospital #797,07/03/2018,Routine Inspection,114,1,1,5,2,Yes
43264,5225,Harlem Fresh Fish & Chicken LLC,07/02/2018,Routine Inspection,131,0,2,5,2,Yes
45260,4572,Legends Grill,07/02/2018,Routine Inspection,131,4,4,1,6,No
42794,5108,Riverwalk Cafe Mt. Elliott,07/02/2018,Routine Inspection,87,0,0,1,0,Yes
42734,51622735,The Custard Hut,07/02/2018,Plan Review/Final/Ap,133,0,0,0,0,Yes
42736,51622626,Whittier Restaurant,07/02/2018,Routine Inspection,87,0,1,3,0,No
43262,3801,Woodbridge Pub,07/02/2018,Routine Inspection,131,1,0,1,1,Yes
42706,3622,24 Grille,06/29/2018,Routine Inspection,124,4,0,2,2,No
43261,2820,A Eagles Coney Island,06/29/2018,Routine Inspection,131,0,0,0,0,Yes
42787,758,Alaskan Bar Homestead #3,06/29/2018,Routine Inspection,128,0,0,0,0,Yes
42724,5143,Atwater Brewery,06/29/2018,Routine Inspection,87,1,1,1,2,Yes
42705,5414,Eatori Market,06/29/2018,Routine Inspection,124,2,2,0,4,Yes
42786,4677,La Fiesta Ice Cream Shop,06/29/2018,Routine Inspection,128,0,0,0,0,Yes
42764,1722,New Center Gourmet,06/29/2018,Routine Inspection,114,1,1,1,0,No
43193,5201,Roy Allen Family Life Center,06/29/2018,Routine Inspection,131,0,0,1,0,Yes
43192,1253,Sacred Heart Major Seminary,06/29/2018,Routine Inspection,131,0,2,1,1,No
42731,686,West Indian Amerian Assn,06/29/2018,Routine Inspection,126,0,0,0,0,Yes
43257,1695,Zebee Fish,06/29/2018,Routine Inspection,131,2,1,4,3,Yes
42818,5402,Antojitos Los Tres Hermanos,06/28/2018,Routine Inspection,128,3,0,1,3,Yes
42709,1786,Burger King,06/28/2018,Routine Inspection,112,0,0,1,0,Yes
42685,3620,Captain Jay's Fish & Chicken,06/28/2018,Routine Inspection,126,1,1,2,2,Yes
42838,4223,Comerica Park- 300 Level Lounge,06/28/2018,Routine Inspection,133,1,1,1,2,Yes
42840,51622520,Comerica Park- Pitchers Pub,06/28/2018,Routine Inspection,133,2,1,2,3,Yes
42839,4845,Comerica Park- RF Porch Bar,06/28/2018,Routine Inspection,133,0,1,1,1,Yes
42765,5278,Det Receiving Cafe Stores LLC/Biggby,06/28/2018,Routine Inspection,114,1,2,3,3,Yes
42681,51622683,Detroit Grill & Deli,06/28/2018,Routine Inspection,126,2,1,0,2,No
42766,5277,Detroit Receiving Sub Shops LLC/Subway,06/28/2018,Routine Inspection,114,1,2,3,3,Yes
44046,493,Dynasty Chinese Food,06/28/2018,Routine Inspection,131,5,0,5,3,No
42817,5082,El Caribeno,06/28/2018,Routine Inspection,128,0,4,2,3,No
43191,5187,Fulin,06/28/2018,Routine Inspection,131,0,0,0,0,Yes
42672,1547,Gesu Elementary,06/28/2018,Routine Inspection,95,0,0,0,0,Yes
42727,5423,Honey's,06/28/2018,Routine Inspection,127,2,1,1,2,No
43190,5235,Hook Fresh Fish & Chicken LLC,06/28/2018,Routine Inspection,131,0,2,4,2,Yes
42671,3478,Joy Preparatory Academy - Dexter Campus,06/28/2018,Routine Inspection,95,0,1,0,0,No
42710,5176,Mary's Grill #2,06/28/2018,Routine Inspection,112,3,1,2,4,Yes
42708,51622798,MGM Grand Casino Concierge Lounge,06/28/2018,Routine Inspection,124,1,0,0,1,Yes
42707,51622799,MGM Grand Casino Top Golf,06/28/2018,Routine Inspection,124,1,2,0,3,Yes
43189,5274,Moma Shirley's Soul Food,06/28/2018,Routine Inspection,131,0,0,2,0,Yes
42746,4389,Snake Bites,06/28/2018,Routine Inspection,87,0,0,2,0,Yes
42767,4616,Socra Tea LLC,06/28/2018,Routine Inspection,114,0,1,1,1,Yes
42720,51622776,Taco Palace,06/28/2018,Routine Inspection,112,0,0,0,0,Yes
42769,4345,The Magic Stick/Alley Deck,06/28/2018,Routine Inspection,114,1,0,4,1,Yes
42723,684,Universal Coney Island,06/28/2018,Routine Inspection,87,0,2,1,2,Yes
42680,2078,Universal Coney Island,06/28/2018,Routine Inspection,127,7,6,3,11,No
42677,2296,Wendy's Old Fashioned Hamburgers #2259,06/28/2018,Routine Inspection,127,2,0,0,2,Yes
42715,4288,Yusef's Place 2,06/28/2018,Complaint,112,0,0,0,0,Yes
42768,647,Zeff's Coney Island,06/28/2018,Complaint,114,0,0,0,0,Yes
42702,1118,Bow Elementary School,06/27/2018,Routine Inspection,83,0,0,1,0,Yes
42684,5280,Capital Hook Fish & Chicken Inc,06/27/2018,Routine Inspection,127,3,7,7,3,No
42816,434,Dairy Queen #10216,06/27/2018,Routine Inspection,128,0,1,1,1,Yes
42712,5230,Detroit Fresh Fish & Chicken Market inc.,06/27/2018,Routine Inspection,112,0,0,0,0,Yes
42667,4904,Gold Cash Gold,06/27/2018,Routine Inspection,87,1,0,0,1,Yes
42725,5335,Great Lakes Fish & Chicken Market,06/27/2018,Routine Inspection,126,0,2,2,2,No
42713,1482,Hollywood Coney Island,06/27/2018,Complaint,112,0,0,0,0,Yes
42762,4941,Jolly Pumpkin Pizzeria,06/27/2018,Routine Inspection,114,1,0,2,1,Yes
42673,1095,Jons Coney Island,06/27/2018,Routine Inspection,126,1,1,2,2,Yes
42730,1081,Kentucky Fried Chicken ,06/27/2018,Routine Inspection,127,0,1,0,1,Yes
43188,950,Kwong Village Chinese American,06/27/2018,Routine Inspection,131,0,0,3,0,Yes
43218,1627,McDonald's #15873,06/27/2018,Complaint,131,0,0,0,0,Yes
43186,1627,McDonald's #15873,06/27/2018,Routine Inspection,131,1,2,4,2,No
43298,3791,Mr. Pita,06/27/2018,Complaint,124,0,0,3,0,Yes
42763,4748,New Center Grill,06/27/2018,Routine Inspection,114,2,3,9,3,No
42698,2377,Pete's Grill,06/27/2018,Routine Inspection,126,1,1,0,2,Yes
43187,4966,Rincon Tropical,06/27/2018,Routine Inspection,131,3,5,6,5,No
42679,1091,River Towers Apartments,06/27/2018,Routine Inspection,87,0,0,2,0,Yes
42678,2159,Roberts Riverwalk Hotel,06/27/2018,Routine Inspection,87,0,1,1,1,Yes
42661,3191,Sullaf Restaurant,06/27/2018,Routine Inspection,87,0,0,0,0,Yes
42674,1345,The Ham Palace,06/27/2018,Routine Inspection,126,0,1,2,1,Yes
42714,4288,Yusef's Place 2,06/27/2018,Routine Inspection,112,1,2,0,1,No
42761,786,Z's Villa,06/27/2018,Routine Inspection,114,0,1,7,0,No
43217,1747,China House,06/26/2018,Routine Inspection,131,2,2,4,3,No
42758,5346,Clay Street Entertainment,06/26/2018,Routine Inspection,114,0,0,2,0,Yes
42759,51622492,GM Cadillac Detroit,06/26/2018,Routine Inspection,114,2,1,2,2,No
43213,1645,Henry Ford Hospital Cafeteria,06/26/2018,Routine Inspection,131,1,2,3,3,Yes
43215,4409,HF Cafe' Stores LLC/Biggby,06/26/2018,Routine Inspection,131,1,1,2,1,No
42729,1942,Kentucky Fried Chicken F428120,06/26/2018,Routine Inspection,127,0,0,0,0,Yes
42760,3266,La Palma,06/26/2018,Routine Inspection,114,3,3,10,5,No
42732,4882,Nicky D's Coney Island,06/26/2018,Routine Inspection,127,3,1,2,2,No
42659,2148,Operation Get Down,06/26/2018,Routine Inspection,87,1,0,2,1,Yes
42658,5429,Palace Pizza,06/26/2018,Routine Inspection,87,0,0,2,0,Yes
43214,5410,Papa Joe's Gourmet Market Henry Ford LLC,06/26/2018,Routine Inspection,131,1,1,2,2,Yes
42675,2243,Papa's Restaurant and Coney Island,06/26/2018,Routine Inspection,126,1,1,3,2,Yes
42652,850,Schulze Elementary School,06/26/2018,Routine Inspection,83,0,0,0,0,Yes
42728,3798,Subway ,06/26/2018,Routine Inspection,127,1,1,1,2,Yes
44048,597,Subway #53184,06/26/2018,Routine Inspection,131,0,0,2,0,Yes
42721,3191,Sullaf Restaurant,06/26/2018,Routine Inspection,87,0,0,2,0,Yes
42733,51622735,The Custard Hut,06/26/2018,Plan Review/Pre-Open,133,1,0,4,1,Yes
42662,4125,University Yes Academy,06/26/2018,Routine Inspection,95,0,1,1,0,No
42726,3309,Wendy's Old Fashioned Hamburgers,06/26/2018,Routine Inspection,126,0,0,3,0,Yes
42871,51622779,YMCA of Metro Detroit,06/26/2018,Preopening/New,114,0,0,0,0,Yes
46030,51622808,YMCA of Metropolitan Detroit,06/26/2018,Preopening/New,114,0,0,0,0,Yes
42666,51622784,York Sussex Partners,06/26/2018,Routine Inspection,87,0,0,0,0,Yes
43295,51622594,Albena- Taste Everything LLC,06/25/2018,Preopening/New,122,0,0,1,0,Yes
42799,476,Bob's Pizza Palace Inc.,06/25/2018,Complaint,127,1,0,0,1,Yes
42654,4926,"Boggs, James & Grace Lee Boggs School",06/25/2018,Routine Inspection,87,0,0,0,0,Yes
42739,51622514,Burroughs,06/25/2018,Routine Inspection,124,0,0,0,0,Yes
42906,51622771,Clementina Cocina & Libaciones- Bar,06/25/2018,Preopening/New,122,0,0,0,0,Yes
42907,51622773,Clementina Cocina & Libaciones- Mobile,06/25/2018,Preopening/New,122,0,0,0,0,Yes
42703,4917,Detroit 75 Kitchen,06/25/2018,Routine Inspection,83,1,0,2,0,No
42738,545,Nemos,06/25/2018,Routine Inspection,124,1,1,1,2,Yes
42640,5341,QuickFire Grille,06/25/2018,Routine Inspection,114,0,0,0,0,Yes
42740,5174,Red Dunn/ Events,06/25/2018,Routine Inspection,124,0,3,1,3,Yes
42623,4889,Top China One,06/23/2018,Routine Inspection,114,2,1,3,3,Yes
42624,529,Woodward Cocktail Bar,06/23/2018,Routine Inspection,114,0,1,2,1,Yes
42697,1338,Columbo's Coney Island,06/22/2018,Complaint,128,0,0,0,0,Yes
42645,1212,Little Caesar's Pizza #15,06/22/2018,Routine Inspection,126,0,1,1,1,Yes
42695,51622742,Lorent Coney Island,06/22/2018,Complaint,128,0,0,0,0,Yes
42696,51622742,Lorent Coney Island,06/22/2018,Routine Inspection,128,0,0,2,0,Yes
42644,2464,Subway #24532,06/22/2018,Routine Inspection,127,1,4,0,3,No
42595,3586,Ascension St. John Market,06/21/2018,Routine Inspection,126,1,0,0,0,No
42757,51622660,Cafe Sushi,06/21/2018,Routine Inspection,114,0,1,5,0,No
43136,51622660,Cafe Sushi,06/21/2018,Complaint,114,2,1,2,3,Yes
42694,413,Charlie's Bar,06/21/2018,Routine Inspection,128,0,1,1,1,Yes
42604,846,Clark Elementary School,06/21/2018,Routine Inspection,87,0,0,2,0,Yes
42603,51622619,Detroit Prep,06/21/2018,Routine Inspection,87,0,1,1,0,No
42630,3163,Detroit Public Safety Academy,06/21/2018,Routine Inspection,87,0,0,0,0,Yes
42692,4613,El Taco Veloz #1,06/21/2018,Routine Inspection,128,0,1,0,1,Yes
42693,4668,El Taco Veloz #2,06/21/2018,Routine Inspection,128,0,0,0,0,Yes
42610,3244,Gourmet Deli,06/21/2018,Routine Inspection,124,1,3,0,4,Yes
42611,5162,Granite City Food & Brewery,06/21/2018,Routine Inspection,124,3,4,3,6,No
42593,2419,Guild Coffee Bar- Central Hub,06/21/2018,Routine Inspection,126,0,0,2,0,Yes
42650,2230,Halal Pizza,06/21/2018,Routine Inspection,112,2,3,1,3,No
42626,51622610,Island Spice Caribbean Food Restaurant,06/21/2018,Routine Inspection,127,2,5,5,5,No
42663,852,John R King Academic & Performing Arts ,06/21/2018,Routine Inspection,95,0,0,0,0,Yes
42704,4914,Loyola High School Detroit,06/21/2018,Routine Inspection,83,0,1,0,1,Yes
42592,3571,Papa's Pizza ,06/21/2018,Routine Inspection,126,0,1,1,1,Yes
42653,1243,Pasteur Elementary School,06/21/2018,Routine Inspection,83,0,0,0,0,Yes
42641,4309,Pinky's Shuga Shack,06/21/2018,Routine Inspection,112,0,0,0,0,Yes
42619,748,Renaissance High School,06/21/2018,Routine Inspection,114,0,1,5,0,No
42620,5000,Sinai Grace Hospital,06/21/2018,Routine Inspection,114,3,3,5,6,Yes
42594,1633,St. John Moross Market Cafe,06/21/2018,Routine Inspection,126,0,0,2,0,Yes
42621,51622963,Subway,06/21/2018,Routine Inspection,114,2,1,2,3,Yes
42625,1542,Subway #6309,06/21/2018,Routine Inspection,127,0,0,0,0,Yes
42596,51622679,Sushi Do,06/21/2018,Routine Inspection,126,0,0,0,0,Yes
42605,2216,Sweetwater Tavern,06/21/2018,Routine Inspection,87,1,1,2,2,Yes
42635,4929,Urban Elixirs Juice Bar,06/21/2018,Routine Inspection,127,0,0,0,0,Yes
42622,2151,White Castle #43,06/21/2018,Routine Inspection,114,0,0,8,0,Yes
42648,258,Barachit Club,06/20/2018,Routine Inspection,112,0,0,0,0,Yes
42612,1083,Chan's  Chinese Restaurant,06/20/2018,Routine Inspection,126,0,1,1,0,No
42664,1319,Coleman A. Young Elementary,06/20/2018,Routine Inspection,95,1,1,0,2,Yes
42608,5166,Detroit Blues Cafe,06/20/2018,Routine Inspection,126,0,2,2,1,No
42639,3537,Fat Boyz Steak and Chicken,06/20/2018,Routine Inspection,127,2,1,3,2,No
42665,1543,Foreign Language Immersion,06/20/2018,Routine Inspection,95,1,0,1,1,Yes
42615,648,Ivanhoe Cafe ,06/20/2018,Routine Inspection,114,4,1,9,5,Yes
42689,3711,Little Caesar's #166,06/20/2018,Routine Inspection,128,1,0,0,0,No
42690,2285,Little Caesar's Pizza,06/20/2018,Routine Inspection,128,0,1,1,0,No
42647,1729,McDonald's #17266,06/20/2018,Routine Inspection,112,0,1,2,1,Yes
42638,1699,Salvation Army-Detroit Grandale Corp.,06/20/2018,Routine Inspection,112,0,0,0,0,Yes
42691,51622712,Tacos Regios Mexican Grill,06/20/2018,Routine Inspection,128,1,2,0,2,No
42617,1717,The Turkey Grill,06/20/2018,Routine Inspection,114,4,5,15,6,No
42618,4857,Tony V's Tavern,06/20/2018,Routine Inspection,114,2,1,6,1,No
42609,5110,Which Wich? Superior Sandwiches,06/20/2018,Routine Inspection,124,0,0,2,0,Yes
42637,2413,White Castle #58,06/20/2018,Routine Inspection,127,0,1,0,1,Yes
42669,1643,A. L. Holmes Elementary,06/19/2018,Routine Inspection,95,1,0,0,1,Yes
43211,5426,Asty Time Inc.,06/19/2018,Routine Inspection,131,0,2,2,2,Yes
43212,5188,Avenue Grill Plus,06/19/2018,Routine Inspection,131,0,4,3,4,Yes
42636,4959,Cheng's Garden,06/19/2018,Routine Inspection,127,1,3,1,4,Yes
42586,1724,Cornerstone School,06/19/2018,Routine Inspection,126,1,0,1,1,Yes
42587,5281,Davison Fish N Seafood LLC,06/19/2018,Routine Inspection,126,1,0,2,1,Yes
43209,5328,Detroit City Coney Island,06/19/2018,Routine Inspection,131,2,4,4,6,Yes
43210,5050,El Rey De Las Arepas,06/19/2018,Routine Inspection,131,1,1,3,2,Yes
42613,5213,Embassy,06/19/2018,Routine Inspection,126,1,0,0,0,No
42602,1527,Ferguson Building,06/19/2018,Routine Inspection,87,0,0,0,0,Yes
42642,51622783,Fire Pizza & Ribs Inc,06/19/2018,Pre-opening,112,0,0,0,0,Yes
42591,4371,Flat 151,06/19/2018,Routine Inspection,124,0,0,0,0,Yes
42600,839,Hamilton Academy,06/19/2018,Routine Inspection,87,0,0,0,0,Yes
42718,51622775,Joy & Green Mart LLC,06/19/2018,Preopening/New,112,0,0,0,0,Yes
43185,3137,La Rosita,06/19/2018,Routine Inspection,131,3,4,5,6,No
42629,833,Marcus Garvey,06/19/2018,Routine Inspection,87,0,0,1,0,Yes
42598,894,Martin Luther King High School,06/19/2018,Routine Inspection,87,0,0,0,0,Yes
42590,5039,Mikes Kabob Grille,06/19/2018,Routine Inspection,124,4,3,3,6,No
42627,5238,Mr. C Fish Market Inc.,06/19/2018,Routine Inspection,127,1,5,6,5,No
42670,1863,New Law Elementary,06/19/2018,Routine Inspection,95,0,0,1,0,Yes
42649,977,Olympia Coney Island,06/19/2018,Routine Inspection,112,1,0,1,1,Yes
42646,991,Rouge Park Golf Course,06/19/2018,Routine Inspection,112,1,0,0,1,Yes
42599,873,Southeastern High School,06/19/2018,Routine Inspection,87,0,0,0,0,Yes
42643,5241,S & T Fresh Fish & Seafood Inc.,06/19/2018,Routine Inspection,127,0,3,3,3,Yes
42601,3324,Timbuktu Academy,06/19/2018,Routine Inspection,87,1,0,0,1,Yes
42585,1165,Trix Elementary,06/19/2018,Routine Inspection,126,0,0,1,0,Yes
42614,3787,V I P Koney Island,06/19/2018,Routine Inspection,126,1,0,4,1,Yes
43205,4023,Albano Coney Island/DBA Apollo,06/18/2018,Routine Inspection,131,0,1,2,1,Yes
43208,1013,Church's Fried Chicken #302,06/18/2018,Routine Inspection,131,0,1,6,1,Yes
42584,1044,Church's Fried Chicken #452,06/18/2018,Routine Inspection,114,3,1,6,3,No
